,afam_pop,state_x,county_x,tract_x,tract_id,total_pop,state_y,county_y,tract_y,percent
1884,248,26,163,574300,163574300,3408,26,163,574300,0.07
1885,15,26,163,574800,163574800,3998,26,163,574800,0.0
1886,120,26,163,575300,163575300,3595,26,163,575300,0.03
1887,4,26,163,576500,163576500,3800,26,163,576500,0.0
1888,16,26,163,576600,163576600,3940,26,163,576600,0.0
1889,345,26,163,577200,163577200,3079,26,163,577200,0.11
1890,631,26,145,000400,145000400,892,26,145,000400,0.71
1891,1901,26,145,001100,145001100,2906,26,145,001100,0.65
1892,893,26,145,001500,145001500,4030,26,145,001500,0.22
1893,617,26,145,001800,145001800,1423,26,145,001800,0.43
1894,288,26,145,001900,145001900,1717,26,145,001900,0.17
1895,117,26,115,833600,115833600,2971,26,115,833600,0.04
1896,4,26,115,833700,115833700,2637,26,115,833700,0.0
1897,0,26,115,833800,115833800,4848,26,115,833800,0.0
1898,155,26,115,830500,115830500,3881,26,115,830500,0.04
1899,101,26,115,831000,115831000,3245,26,115,831000,0.03
1900,20,26,007,000400,007000400,2880,26,007,000400,0.01
1901,3,26,007,000100,007000100,4528,26,007,000100,0.0
1902,16,26,007,000700,007000700,2785,26,007,000700,0.01
1903,26,26,007,000300,007000300,3362,26,007,000300,0.01
1904,6,26,007,000200,007000200,4102,26,007,000200,0.0
1905,16,26,007,000900,007000900,2806,26,007,000900,0.01
1906,3,26,007,000500,007000500,1831,26,007,000500,0.0
1907,27,26,007,000800,007000800,3115,26,007,000800,0.01
1908,32,26,007,000600,007000600,3203,26,007,000600,0.01
1909,0,26,067,030300,067030300,2815,26,067,030300,0.0
1910,42,26,067,030400,067030400,6686,26,067,030400,0.01
1911,362,26,067,031400,067031400,4710,26,067,031400,0.08
1912,52,26,067,031600,067031600,5514,26,067,031600,0.01
1913,20,26,067,030100,067030100,6638,26,067,030100,0.0
1914,115,26,067,031700,067031700,4499,26,067,031700,0.03
1915,1173,26,163,513600,163513600,1276,26,163,513600,0.92
1916,2369,26,163,515300,163515300,2965,26,163,515300,0.8
1917,713,26,163,516200,163516200,784,26,163,516200,0.91
1918,1122,26,163,516500,163516500,1791,26,163,516500,0.63
1919,4219,26,163,501500,163501500,4709,26,163,501500,0.9
1920,1290,26,163,501700,163501700,1942,26,163,501700,0.66
1921,1206,26,163,504000,163504000,1239,26,163,504000,0.97
1922,658,26,163,504800,163504800,658,26,163,504800,1.0
1923,3465,26,163,505100,163505100,3763,26,163,505100,0.92
1924,3440,26,163,506600,163506600,3660,26,163,506600,0.94
1925,2346,26,163,507100,163507100,2409,26,163,507100,0.97
1926,774,26,163,531900,163531900,960,26,163,531900,0.81
1927,1022,26,163,532200,163532200,1250,26,163,532200,0.82
1928,476,26,163,532300,163532300,782,26,163,532300,0.61
1929,1608,26,163,533600,163533600,1686,26,163,533600,0.95
1930,4435,26,163,535300,163535300,4561,26,163,535300,0.97
1931,148,26,163,576000,163576000,1901,26,163,576000,0.08
1932,210,26,163,576100,163576100,6192,26,163,576100,0.03
1933,340,26,005,031000,005031000,6133,26,005,031000,0.06
1934,2,26,005,031800,005031800,4613,26,005,031800,0.0
1935,0,26,041,970300,041970300,2367,26,041,970300,0.0
1936,71,26,163,550500,163550500,3673,26,163,550500,0.02
1937,855,26,163,543900,163543900,949,26,163,543900,0.9
1938,2212,26,163,546500,163546500,2343,26,163,546500,0.94
1939,92,26,163,550300,163550300,3295,26,163,550300,0.03
1940,1458,26,163,551300,163551300,3779,26,163,551300,0.39
1941,970,26,163,552100,163552100,3996,26,163,552100,0.24
1942,58,26,077,002601,077002601,4869,26,077,002601,0.01
1943,463,26,077,001503,077001503,4834,26,077,001503,0.1
1944,29,26,077,002101,077002101,7910,26,077,002101,0.0
1945,1023,26,077,002202,077002202,8188,26,077,002202,0.12
1946,20,26,077,003400,077003400,3872,26,077,003400,0.01
1947,1706,26,077,000100,077000100,2720,26,077,000100,0.63
1948,287,26,077,001803,077001803,2230,26,077,001803,0.13
1949,832,26,077,001501,077001501,4517,26,077,001501,0.18
1950,145,26,077,002102,077002102,2960,26,077,002102,0.05
1951,30,26,107,960900,107960900,3087,26,107,960900,0.01
1952,5,26,107,960300,107960300,3053,26,107,960300,0.0
1953,424,26,107,960700,107960700,6816,26,107,960700,0.06
1954,177,26,107,960600,107960600,3504,26,107,960600,0.05
1955,2,26,093,730600,093730600,3775,26,093,730600,0.0
1956,7,26,093,743400,093743400,3888,26,093,743400,0.0
1957,18,26,107,960800,107960800,5006,26,107,960800,0.0
1958,89,26,107,960500,107960500,4354,26,107,960500,0.02
1959,26,26,107,960100,107960100,2332,26,107,960100,0.01
1960,136,26,115,832400,115832400,4369,26,115,832400,0.03
1961,1,26,115,833200,115833200,4111,26,115,833200,0.0
1962,2,26,115,833500,115833500,5062,26,115,833500,0.0
1963,24,26,115,830700,115830700,3735,26,115,830700,0.01
1964,54,26,115,833900,115833900,5277,26,115,833900,0.01
1965,18,26,115,833100,115833100,5391,26,115,833100,0.0
1966,25,26,005,030402,005030402,5258,26,005,030402,0.0
1967,14,26,005,030702,005030702,4962,26,005,030702,0.0
1968,4,26,125,190400,125190400,3520,26,125,190400,0.0
1969,11,26,125,191000,125191000,1782,26,125,191000,0.01
1970,112,26,125,193700,125193700,4634,26,125,193700,0.02
1971,580,26,125,194000,125194000,5996,26,125,194000,0.1
1972,157,26,125,194400,125194400,3542,26,125,194400,0.04
1973,0,26,033,971100,033971100,1560,26,033,971100,0.0
1974,981,26,099,268400,099268400,3418,26,099,268400,0.29
1975,0,26,099,982100,099982100,0,26,099,982100,0.0
1976,45,26,101,000100,101000100,3402,26,101,000100,0.01
1977,26,26,101,000200,101000200,1769,26,101,000200,0.01
1978,3,26,101,000300,101000300,2136,26,101,000300,0.0
1979,20,26,101,000400,101000400,2344,26,101,000400,0.01
1980,579,26,101,000500,101000500,3658,26,101,000500,0.16
1981,0,26,099,982000,099982000,11,26,099,982000,0.0
1982,12,26,099,982200,099982200,32,26,099,982200,0.38
1983,7,26,099,982300,099982300,103,26,099,982300,0.07
1984,0,26,099,990100,099990100,0,26,099,990100,0.0
1985,0,26,101,000600,101000600,1395,26,101,000600,0.0
1986,6,26,101,000700,101000700,4270,26,101,000700,0.0
1987,0,26,101,000800,101000800,3360,26,101,000800,0.0
1988,0,26,101,000900,101000900,2110,26,101,000900,0.0
1989,0,26,101,990000,101990000,0,26,101,990000,0.0
1990,502,26,103,002800,103002800,4714,26,103,002800,0.11
1991,30,26,103,002900,103002900,4142,26,103,002900,0.01
1992,0,26,103,990000,103990000,0,26,103,990000,0.0
1993,134,26,099,231200,099231200,3626,26,099,231200,0.04
1994,182,26,099,233000,099233000,5630,26,099,233000,0.03
1995,49,26,099,240700,099240700,4206,26,099,240700,0.01
1996,1357,26,099,240800,099240800,5848,26,099,240800,0.23
1997,2231,26,099,241800,099241800,5641,26,099,241800,0.4
1998,313,26,099,243000,099243000,4590,26,099,243000,0.07
1999,1379,26,099,243500,099243500,6601,26,099,243500,0.21
2000,10,26,099,250500,099250500,2064,26,099,250500,0.0
2001,40,26,099,215500,099215500,7625,26,099,215500,0.01
2002,333,26,099,223800,099223800,15474,26,099,223800,0.02
2003,63,26,099,226700,099226700,4756,26,099,226700,0.01
2004,74,26,099,230200,099230200,4942,26,099,230200,0.01
2005,166,26,099,230300,099230300,4541,26,099,230300,0.04
2006,372,26,099,231100,099231100,3940,26,099,231100,0.09
2007,205,26,099,232000,099232000,2370,26,099,232000,0.09
2008,394,26,099,232500,099232500,4379,26,099,232500,0.09
2009,171,26,099,247500,099247500,1797,26,099,247500,0.1
2010,131,26,099,250000,099250000,2412,26,099,250000,0.05
2011,92,26,099,251100,099251100,2076,26,099,251100,0.04
2012,26,26,099,251200,099251200,3160,26,099,251200,0.01
2013,1259,26,099,255000,099255000,4498,26,099,255000,0.28
2014,351,26,099,255700,099255700,1809,26,099,255700,0.19
2015,1011,26,099,256600,099256600,3115,26,099,256600,0.32
2016,2159,26,099,258400,099258400,5203,26,099,258400,0.41
2017,1067,26,099,261700,099261700,2646,26,099,261700,0.4
2018,653,26,099,261900,099261900,2922,26,099,261900,0.22
2019,165,26,099,262100,099262100,1020,26,099,262100,0.16
2020,29,26,049,011800,049011800,3031,26,049,011800,0.01
2021,43,26,049,012006,049012006,2587,26,049,012006,0.02
2022,29,26,049,012007,049012007,1647,26,049,012007,0.02
2023,27,26,049,012009,049012009,2564,26,049,012009,0.01
2024,710,26,049,012202,049012202,1105,26,049,012202,0.64
2025,13,26,049,013204,049013204,5843,26,049,013204,0.0
2026,10,26,049,013111,049013111,2861,26,049,013111,0.0
2027,678,26,049,003700,049003700,3013,26,049,003700,0.23
2028,68,26,049,010111,049010111,1255,26,049,010111,0.05
2029,1357,26,049,010810,049010810,4760,26,049,010810,0.29
2030,831,26,049,011211,049011211,5053,26,049,011211,0.16
2031,2095,26,049,000700,049000700,2138,26,049,000700,0.98
2032,204,26,049,002600,049002600,2787,26,049,002600,0.07
2033,3132,26,049,010305,049010305,4467,26,049,010305,0.7
2034,42,26,049,010503,049010503,2268,26,049,010503,0.02
2035,19,26,049,013110,049013110,2162,26,049,013110,0.01
2036,101,26,049,011505,049011505,2372,26,049,011505,0.04
2037,16,26,049,012008,049012008,3001,26,049,012008,0.01
2038,63,26,049,012201,049012201,2536,26,049,012201,0.02
2039,28,26,049,012802,049012802,1893,26,049,012802,0.01
2040,0,26,049,013301,049013301,5805,26,049,013301,0.0
2041,44,26,049,013401,049013401,5865,26,049,013401,0.01
2042,96,26,049,013202,049013202,5493,26,049,013202,0.02
2043,812,26,049,000800,049000800,891,26,049,000800,0.91
2044,3188,26,049,001200,049001200,3484,26,049,001200,0.92
2045,21,26,005,030401,005030401,7722,26,005,030401,0.0
2046,126,26,005,030500,005030500,7759,26,005,030500,0.02
2047,39,26,005,031900,005031900,5105,26,005,031900,0.01
2048,8,26,005,032000,005032000,5190,26,005,032000,0.0
2049,11,26,005,032100,005032100,4645,26,005,032100,0.0
2050,43,26,005,031300,005031300,4831,26,005,031300,0.01
2051,0,26,005,030300,005030300,7723,26,005,030300,0.0
2052,33,26,005,030600,005030600,5033,26,005,030600,0.01
2053,25,26,005,030800,005030800,5009,26,005,030800,0.0
